LoginID,ClientID,orderId,OrderReferenceID,TWSAPI,exchangeOrderId,variety,exchange,brokerToken,transactionType,orderType,productType,TimeInForce,price,orderQuantity,triggerPrice,orderStatus,tradedPrice,pendingQuantity,CumulativeQuantity,OrderDisclosedQuantity,orderTimestamp,exchangeTimestamp,symbol,lastUpdateTimestamp,OrderExpiryDate,message,orderTag,OrderLegStatus,BoLegDetails,IsSpread,BoEntryOrderId,MessageCode,MessageVersion,TokenID,ApplicationType,SequenceNumber,parentOrderId,filledQuantity
KB188,KB188,1100027758,,TWSAPI,1800000004246660,NORMAL,NSEFO,52765,BUY,Limit,MIS,DAY,5.5,25,0.0,Filled,4.7,0,25,0,2023-04-19 09:20:59,19-04-2023 09:21:01,BANKNIFTY 20APR2023 PE 40500,2023-04-19 09:20:59,01-01-1980 00:00:00,,DELTA,SingleOrderLeg,0,False,,9004,4,0,0,0,,25
KB188,KB188,1100027760,,TWSAPI,1600000004601561,NORMAL,NSEFO,52918,BUY,Limit,MIS,DAY,5.4,25,0.0,Filled,4.65,0,25,0,2023-04-19 09:20:59,19-04-2023 09:21:01,BANKNIFTY 20APR2023 CE 43500,2023-04-19 09:20:59,01-01-1980 00:00:00,,DELTA,SingleOrderLeg,0,False,,9004,4,0,0,0,,25
KB188,KB188,1100027837,,TWSAPI,1000000002858150,NORMAL,NSEFO,54037,BUY,Limit,MIS,DAY,3.45,50,0.0,Filled,2.85,0,50,0,2023-04-19 09:20:59,19-04-2023 09:21:02,NIFTY 20APR2023 CE 17900,2023-04-19 09:21:00,01-01-1980 00:00:00,,STGY11NF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50
KB188,KB188,1100027842,,TWSAPI,1000000002858156,NORMAL,NSEFO,54037,BUY,Limit,MIS,DAY,3.45,50,0.0,Filled,2.85,0,50,0,2023-04-19 09:20:59,19-04-2023 09:21:02,NIFTY 20APR2023 CE 17900,2023-04-19 09:21:00,01-01-1980 00:00:00,,STGY11NF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50
KB188,KB188,1100027847,,TWSAPI,1100000003533228,NORMAL,NSEFO,54018,BUY,Limit,MIS,DAY,5.3,50,0.0,Filled,4.5,0,50,0,2023-04-19 09:20:59,19-04-2023 09:21:02,NIFTY 20APR2023 PE 17400,2023-04-19 09:21:00,01-01-1980 00:00:00,,STGY11NF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50
KB188,KB188,1100027849,,TWSAPI,1100000003533566,NORMAL,NSEFO,54018,BUY,Limit,MIS,DAY,5.3,50,0.0,Filled,4.5,0,50,0,2023-04-19 09:20:59,19-04-2023 09:21:02,NIFTY 20APR2023 PE 17400,2023-04-19 09:21:00,01-01-1980 00:00:00,,STGY11NF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50
KB188,KB188,1100027851,,TWSAPI,1800000004256709,NORMAL,NSEFO,52765,BUY,Limit,MIS,DAY,5.5,25,0.0,Filled,4.75,0,25,0,2023-04-19 09:20:59,19-04-2023 09:21:02,BANKNIFTY 20APR2023 PE 40500,2023-04-19 09:21:00,01-01-1980 00:00:00,,ME,SingleOrderLeg,0,False,,9004,4,0,0,0,,25
KB188,KB188,1100027856,,TWSAPI,1600000004612271,NORMAL,NSEFO,52918,BUY,Limit,MIS,DAY,5.4,25,0.0,Filled,4.65,0,25,0,2023-04-19 09:20:59,19-04-2023 09:21:02,BANKNIFTY 20APR2023 CE 43500,2023-04-19 09:21:00,01-01-1980 00:00:00,,ME,SingleOrderLeg,0,False,,9004,4,0,0,0,,25
KB188,KB188,1100028002,,TWSAPI,1600000004635621,NORMAL,NSEFO,52882,SELL,Limit,MIS,DAY,70.95,25,0.0,Filled,87.05,0,25,0,2023-04-19 09:21:01,19-04-2023 09:21:06,BANKNIFTY 20APR2023 CE 42500,2023-04-19 09:21:04,01-01-0001 00:00:00,,DELTA,SingleOrderLeg,0,False,,9004,4,0,0,0,,25
KB188,KB188,1100028003,,TWSAPI,1800000004283824,NORMAL,NSEFO,52867,SELL,Limit,MIS,DAY,157.2,25,0.0,Filled,157.2,0,25,0,2023-04-19 09:21:01,19-04-2023 09:21:07,BANKNIFTY 20APR2023 PE 42300,2023-04-19 09:21:05,01-01-1980 00:00:00,,DELTA,SingleOrderLeg,0,False,,9004,4,0,0,0,,25
KB188,KB188,1100028004,,TWSAPI,1000000002877448,NORMAL,NSEFO,54029,SELL,Limit,MIS,DAY,22.9,50,0.0,Filled,27.35,0,50,0,2023-04-19 09:21:01,19-04-2023 09:21:46,NIFTY 20APR2023 CE 17700,2023-04-19 09:21:44,01-01-0001 00:00:00,,IICNF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50
KB188,KB188,1100028010,,TWSAPI,1100000003559795,NORMAL,NSEFO,54026,SELL,Limit,MIS,DAY,37.6,50,0.0,Filled,37.6,0,50,0,2023-04-19 09:21:01,19-04-2023 09:21:04,NIFTY 20APR2023 PE 17600,2023-04-19 09:21:03,01-01-1980 00:00:00,,IICNF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50
KB188,KB188,1100028011,,TWSAPI,1800000004284702,NORMAL,NSEFO,52861,SELL,Limit,MIS,DAY,86.15,25,0.0,Filled,86.15,0,25,0,2023-04-19 09:21:01,19-04-2023 09:21:07,BANKNIFTY 20APR2023 PE 42100,2023-04-19 09:21:05,01-01-1980 00:00:00,,DELTA,SingleOrderLeg,0,False,,9004,4,0,0,0,,25
KB188,KB188,1100028013,,TWSAPI,1100000003559929,NORMAL,NSEFO,54032,SELL,Limit,MIS,DAY,126.8,50,0.0,Filled,126.8,0,50,0,2023-04-19 09:21:01,19-04-2023 09:21:04,NIFTY 20APR2023 PE 17750,2023-04-19 09:21:03,01-01-1980 00:00:00,,MENF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50
KB188,KB188,1100028016,,TWSAPI,1600000004639537,NORMAL,NSEFO,52866,SELL,Limit,MIS,DAY,174.55,25,0.0,Filled,174.55,0,25,0,2023-04-19 09:21:01,19-04-2023 09:21:34,BANKNIFTY 20APR2023 CE 42300,2023-04-19 09:21:32,01-01-0001 00:00:00,,DELTA,SingleOrderLeg,0,False,,9004,4,0,0,0,,25
KB188,KB188,1100028018,,TWSAPI,1000000002878023,NORMAL,NSEFO,54023,SELL,Limit,MIS,DAY,111.0,50,0.0,Filled,111.0,0,50,0,2023-04-19 09:21:01,19-04-2023 09:21:35,NIFTY 20APR2023 CE 17550,2023-04-19 09:21:33,01-01-0001 00:00:00,,MENF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50
KB188,KB188,1100028046,,TWSAPI,1100000003561357,NORMAL,NSEFO,54026,SELL,Limit,MIS,DAY,37.6,50,0.0,Filled,37.6,0,50,0,2023-04-19 09:21:01,19-04-2023 09:21:05,NIFTY 20APR2023 PE 17600,2023-04-19 09:21:03,01-01-1980 00:00:00,,IICNF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50
KB188,KB188,1100028048,,TWSAPI,1000000002879308,NORMAL,NSEFO,54029,SELL,Limit,MIS,DAY,22.9,50,0.0,Filled,27.35,0,50,0,2023-04-19 09:21:01,19-04-2023 09:21:46,NIFTY 20APR2023 CE 17700,2023-04-19 09:21:44,01-01-0001 00:00:00,,IICNF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50
KB188,KB188,1100028050,,TWSAPI,1100000003562209,NORMAL,NSEFO,54024,SELL,Limit,MIS,DAY,22.2,50,0.0,Filled,22.2,0,50,0,2023-04-19 09:21:01,19-04-2023 09:21:04,NIFTY 20APR2023 PE 17550,2023-04-19 09:21:03,01-01-1980 00:00:00,,IICNF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50
KB188,KB188,1100028051,,TWSAPI,1000000002880759,NORMAL,NSEFO,54031,SELL,Limit,MIS,DAY,12.5,50,0.0,Filled,14.9,0,50,0,2023-04-19 09:21:01,19-04-2023 09:21:46,NIFTY 20APR2023 CE 17750,2023-04-19 09:21:44,01-01-0001 00:00:00,,IICNF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50
KB188,KB188,1100028068,,TWSAPI,1100000003567159,NORMAL,NSEFO,54024,SELL,Limit,MIS,DAY,22.9,50,0.0,Filled,22.9,0,50,0,2023-04-19 09:21:02,19-04-2023 09:21:08,NIFTY 20APR2023 PE 17550,2023-04-19 09:21:06,01-01-1980 00:00:00,,STGY11NF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50
KB188,KB188,1100028069,,TWSAPI,1000000002883839,NORMAL,NSEFO,54023,SELL,Limit,MIS,DAY,111.0,50,0.0,Filled,111.0,0,50,0,2023-04-19 09:21:02,19-04-2023 09:21:35,NIFTY 20APR2023 CE 17550,2023-04-19 09:21:33,01-01-0001 00:00:00,,STGY11NF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50
KB188,KB188,1100028070,,TWSAPI,1100000003567227,NORMAL,NSEFO,54032,SELL,Limit,MIS,DAY,129.25,50,0.0,Filled,129.25,0,50,0,2023-04-19 09:21:02,19-04-2023 09:21:09,NIFTY 20APR2023 PE 17750,2023-04-19 09:21:07,01-01-1980 00:00:00,,STGY11NF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50
KB188,KB188,1100028071,,TWSAPI,1500000004261414,NORMAL,NSEFO,52842,SELL,Limit,MIS,DAY,382.85,25,0.0,Filled,382.85,0,25,0,2023-04-19 09:21:02,19-04-2023 09:21:35,BANKNIFTY 20APR2023 CE 42000,2023-04-19 09:21:33,01-01-0001 00:00:00,,ME,SingleOrderLeg,0,False,,9004,4,0,0,0,,25
KB188,KB188,1100028072,,TWSAPI,1000000002886193,NORMAL,NSEFO,54029,SELL,Limit,MIS,DAY,22.9,50,0.0,Filled,27.4,0,50,0,2023-04-19 09:21:02,19-04-2023 09:21:46,NIFTY 20APR2023 CE 17700,2023-04-19 09:21:44,01-01-0001 00:00:00,,STGY11NF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50
KB188,KB188,1100028073,,TWSAPI,1700000004471046,NORMAL,NSEFO,52890,SELL,Limit,MIS,DAY,342.0,25,0.0,Filled,342.0,0,25,0,2023-04-19 09:21:02,19-04-2023 09:21:07,BANKNIFTY 20APR2023 PE 42600,2023-04-19 09:21:05,01-01-1980 00:00:00,,ME,SingleOrderLeg,0,False,,9004,4,0,0,0,,25
KB188,KB188,1100028143,,TWSAPI,1100000003581025,NORMAL,NSEFO,54032,BUY,Limit,MIS,DAY,120.9,50,0.0,Filled,120.9,0,50,0,2023-04-19 09:21:03,19-04-2023 10:37:39,NIFTY 20APR2023 PE 17750,2023-04-19 10:37:38,01-01-0001 00:00:00,,MENF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50
KB188,KB188,1100028265,,TWSAPI,1600000004676000,NORMAL,NSEFO,52882,BUY,Limit,MIS,DAY,53.2,25,0.0,Filled,53.2,0,25,0,2023-04-19 09:21:05,19-04-2023 10:48:01,BANKNIFTY 20APR2023 CE 42500,2023-04-19 10:48:00,01-01-0001 00:00:00,,DELTA,SingleOrderLeg,0,False,,9004,4,0,0,0,,25
KB188,KB188,1100028287,,TWSAPI,1800000004325700,NORMAL,NSEFO,52861,BUY,Limit,MIS,DAY,124.9,25,0.0,Filled,124.9,0,25,0,2023-04-19 09:21:05,19-04-2023 09:57:27,BANKNIFTY 20APR2023 PE 42100,2023-04-19 09:57:26,01-01-0001 00:00:00,,DELTA,SingleOrderLeg,0,False,,9004,4,0,0,0,,25
KB188,KB188,1100028311,,TWSAPI,1800000004326598,NORMAL,NSEFO,52867,BUY,Limit,MIS,DAY,233.4,25,0.0,Filled,233.4,0,25,0,2023-04-19 09:21:06,19-04-2023 09:57:27,BANKNIFTY 20APR2023 PE 42300,2023-04-19 09:57:26,01-01-1980 00:00:00,,DELTA,SingleOrderLeg,0,False,,9004,4,0,0,0,,25
KB188,KB188,1100028313,,TWSAPI,1700000004502836,NORMAL,NSEFO,52890,BUY,Limit,MIS,DAY,492.35,25,0.0,Filled,416.4,0,25,0,2023-04-19 09:21:06,19-04-2023 09:57:29,BANKNIFTY 20APR2023 PE 42600,2023-04-19 09:57:27,01-01-0001 00:00:00,,ME,SingleOrderLeg,0,False,,9004,4,0,0,0,,25
KB188,KB188,1100029705,,TWSAPI,1600000004929921,NORMAL,NSEFO,52866,BUY,Limit,MIS,DAY,117.0,25,0.0,Filled,117.0,0,25,0,2023-04-19 09:21:32,19-04-2023 10:48:02,BANKNIFTY 20APR2023 CE 42300,2023-04-19 10:48:01,01-01-0001 00:00:00,,DELTA,SingleOrderLeg,0,False,,9004,4,0,0,0,,25
KB188,KB188,1100029740,,TWSAPI,1500000004525918,NORMAL,NSEFO,52842,BUY,StopLimit,MIS,DAY,454.8,25,454.75,Cancelled,,25,0,0,2023-04-19 09:21:33,19-04-2023 14:11:09,BANKNIFTY 20APR2023 CE 42000,2023-04-19 14:11:07,01-01-1980 00:00:00,,ME,SingleOrderLeg,0,False,,9004,4,0,0,0,,0
KB188,KB188,1100029758,,TWSAPI,1000000003165257,NORMAL,NSEFO,54023,BUY,Limit,MIS,DAY,120.85,50,0.0,Filled,120.85,0,50,0,2023-04-19 09:21:34,19-04-2023 09:28:16,NIFTY 20APR2023 CE 17550,2023-04-19 09:28:15,01-01-1980 00:00:00,,MENF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50
KB188,KB188,1100030360,,TWSAPI,1100000004105587,NORMAL,NSEFO,54006,BUY,Limit,MIS,DAY,1.65,50,0.0,Filled,1.45,0,50,0,2023-04-19 09:21:59,19-04-2023 09:22:00,NIFTY 20APR2023 PE 17150,2023-04-19 09:21:59,01-01-1980 00:00:00,,MENF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50
KB188,KB188,1100030361,,TWSAPI,1800000004764919,NORMAL,NSEFO,52765,BUY,Limit,MIS,DAY,5.75,25,0.0,Filled,4.8,0,25,0,2023-04-19 09:21:59,19-04-2023 09:22:00,BANKNIFTY 20APR2023 PE 40500,2023-04-19 09:21:59,01-01-1980 00:00:00,,ME,SingleOrderLeg,0,False,,9004,4,0,0,0,,25
KB188,KB188,1100030362,,TWSAPI,1600000005151793,NORMAL,NSEFO,52918,BUY,Limit,MIS,DAY,5.45,25,0.0,Filled,4.6,0,25,0,2023-04-19 09:21:59,19-04-2023 09:22:00,BANKNIFTY 20APR2023 CE 43500,2023-04-19 09:21:59,01-01-1980 00:00:00,,ME,SingleOrderLeg,0,False,,9004,4,0,0,0,,25
KB188,KB188,1100030363,,TWSAPI,1000000003294633,NORMAL,NSEFO,54047,BUY,Limit,MIS,DAY,1.55,50,0.0,Filled,1.35,0,50,0,2023-04-19 09:21:59,19-04-2023 09:22:00,NIFTY 20APR2023 CE 18150,2023-04-19 09:21:59,01-01-1980 00:00:00,,MENF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50
KB188,KB188,1100030486,,TWSAPI,1100000004119088,NORMAL,NSEFO,54034,SELL,Limit,MIS,DAY,172.3,50,0.0,Filled,172.3,0,50,0,2023-04-19 09:22:00,19-04-2023 09:22:10,NIFTY 20APR2023 PE 17800,2023-04-19 09:22:09,01-01-1980 00:00:00,,MENF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50
KB188,KB188,1100030520,,TWSAPI,1700000004994070,NORMAL,NSEFO,52890,SELL,Limit,MIS,DAY,344.9,25,0.0,Filled,344.9,0,25,0,2023-04-19 09:22:01,19-04-2023 09:22:21,BANKNIFTY 20APR2023 PE 42600,2023-04-19 09:22:19,01-01-1980 00:00:00,,ME,SingleOrderLeg,0,False,,9004,4,0,0,0,,25
KB188,KB188,1100030522,,TWSAPI,1000000003308835,NORMAL,NSEFO,54021,SELL,Limit,MIS,DAY,122.85,50,0.0,Filled,144.85,0,50,0,2023-04-19 09:22:01,19-04-2023 09:22:51,NIFTY 20APR2023 CE 17500,2023-04-19 09:22:49,01-01-0001 00:00:00,,MENF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50
KB188,KB188,1100030523,,TWSAPI,1500000004739312,NORMAL,NSEFO,52842,SELL,Limit,MIS,DAY,379.1,25,0.0,Filled,379.1,0,25,0,2023-04-19 09:22:01,19-04-2023 09:22:34,BANKNIFTY 20APR2023 CE 42000,2023-04-19 09:22:33,01-01-0001 00:00:00,,ME,SingleOrderLeg,0,False,,9004,4,0,0,0,,25
KB188,KB188,1100030733,,TWSAPI,1100000004160786,NORMAL,NSEFO,54034,BUY,Limit,MIS,DAY,187.6,50,0.0,Filled,187.6,0,50,0,2023-04-19 09:22:09,19-04-2023 13:42:16,NIFTY 20APR2023 PE 17800,2023-04-19 13:42:15,01-01-1980 00:00:00,,MENF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50
KB188,KB188,1100031046,,TWSAPI,1700000005150400,NORMAL,NSEFO,52890,BUY,Limit,MIS,DAY,443.85,25,0.0,Filled,443.85,0,25,0,2023-04-19 09:22:20,19-04-2023 09:57:27,BANKNIFTY 20APR2023 PE 42600,2023-04-19 09:57:26,01-01-1980 00:00:00,,ME,SingleOrderLeg,0,False,,9004,4,0,0,0,,25
KB188,KB188,1100031400,,TWSAPI,1500000005013124,NORMAL,NSEFO,52842,BUY,StopLimit,MIS,DAY,487.9,25,487.85,Cancelled,,25,0,0,2023-04-19 09:22:34,19-04-2023 14:11:09,BANKNIFTY 20APR2023 CE 42000,2023-04-19 14:11:07,01-01-1980 00:00:00,,ME,SingleOrderLeg,0,False,,9004,4,0,0,0,,0
KB188,KB188,1100031642,,TWSAPI,1000000003583471,NORMAL,NSEFO,54021,BUY,Limit,MIS,DAY,157.7,50,0.0,Filled,157.7,0,50,0,2023-04-19 09:22:50,19-04-2023 09:27:12,NIFTY 20APR2023 CE 17500,2023-04-19 09:27:11,01-01-1980 00:00:00,,MENF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50
KB188,KB188,1100031756,,TWSAPI,1000000003681472,NORMAL,NSEFO,54047,BUY,Limit,MIS,DAY,1.6,50,0.0,Filled,1.35,0,50,0,2023-04-19 09:22:58,19-04-2023 09:23:00,NIFTY 20APR2023 CE 18150,2023-04-19 09:22:58,01-01-1980 00:00:00,,MENF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50
KB188,KB188,1100031757,,TWSAPI,1100000004590331,NORMAL,NSEFO,54006,BUY,Limit,MIS,DAY,1.65,50,0.0,Filled,1.4,0,50,0,2023-04-19 09:22:58,19-04-2023 09:23:00,NIFTY 20APR2023 PE 17150,2023-04-19 09:22:59,01-01-1980 00:00:00,,MENF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50
KB188,KB188,1100031778,,TWSAPI,1800000005348892,NORMAL,NSEFO,52765,BUY,Limit,MIS,DAY,5.6,25,0.0,Filled,4.7,0,25,0,2023-04-19 09:22:59,19-04-2023 09:23:01,BANKNIFTY 20APR2023 PE 40500,2023-04-19 09:22:59,01-01-1980 00:00:00,,ME,SingleOrderLeg,0,False,,9004,4,0,0,0,,25
KB188,KB188,1100031779,,TWSAPI,1600000005742463,NORMAL,NSEFO,52918,BUY,Limit,MIS,DAY,5.2,25,0.0,Filled,4.35,0,25,0,2023-04-19 09:22:59,19-04-2023 09:23:01,BANKNIFTY 20APR2023 CE 43500,2023-04-19 09:22:59,01-01-1980 00:00:00,,ME,SingleOrderLeg,0,False,,9004,4,0,0,0,,25
KB188,KB188,1100031863,,TWSAPI,1000000003704322,NORMAL,NSEFO,54025,SELL,Limit,MIS,DAY,56.9,50,0.0,Filled,67.6,0,50,0,2023-04-19 09:23:00,19-04-2023 09:23:30,NIFTY 20APR2023 CE 17600,2023-04-19 09:23:29,01-01-0001 00:00:00,,MENF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50
KB188,KB188,1100031877,,TWSAPI,1100000004626757,NORMAL,NSEFO,54030,SELL,Limit,MIS,DAY,95.95,50,0.0,Filled,95.95,0,50,0,2023-04-19 09:23:01,19-04-2023 09:23:15,NIFTY 20APR2023 PE 17700,2023-04-19 09:23:13,01-01-1980 00:00:00,,MENF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50
KB188,KB188,1100031878,,TWSAPI,1500000005297400,NORMAL,NSEFO,52862,SELL,Limit,MIS,DAY,178.1,25,0.0,Filled,211.8,0,25,0,2023-04-19 09:23:01,19-04-2023 09:23:21,BANKNIFTY 20APR2023 CE 42200,2023-04-19 09:23:19,01-01-0001 00:00:00,,ME,SingleOrderLeg,0,False,,9004,4,0,0,0,,25
KB188,KB188,1100031879,,TWSAPI,1800000005376105,NORMAL,NSEFO,52883,SELL,Limit,MIS,DAY,290.2,25,0.0,Filled,290.2,0,25,0,2023-04-19 09:23:01,19-04-2023 09:23:12,BANKNIFTY 20APR2023 PE 42500,2023-04-19 09:23:11,01-01-1980 00:00:00,,ME,SingleOrderLeg,0,False,,9004,4,0,0,0,,25
KB188,KB188,1100032113,,TWSAPI,1800000005540136,NORMAL,NSEFO,52883,BUY,Limit,MIS,DAY,386.0,25,0.0,Filled,365.0,0,25,0,2023-04-19 09:23:11,19-04-2023 09:57:27,BANKNIFTY 20APR2023 PE 42500,2023-04-19 09:57:25,01-01-0001 00:00:00,,ME,SingleOrderLeg,0,False,,9004,4,0,0,0,,25
KB188,KB188,1100032170,,TWSAPI,1100000004789915,NORMAL,NSEFO,54030,BUY,Limit,MIS,DAY,104.45,50,0.0,Filled,104.45,0,50,0,2023-04-19 09:23:13,19-04-2023 13:42:18,NIFTY 20APR2023 PE 17700,2023-04-19 13:42:16,01-01-1980 00:00:00,,MENF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50
KB188,KB188,1100032266,,TWSAPI,1500000005583109,NORMAL,NSEFO,52862,BUY,Limit,MIS,DAY,230.65,25,0.0,Filled,230.65,0,25,0,2023-04-19 09:23:20,19-04-2023 09:27:11,BANKNIFTY 20APR2023 CE 42200,2023-04-19 09:27:09,01-01-1980 00:00:00,,ME,SingleOrderLeg,0,False,,9004,4,0,0,0,,25
KB188,KB188,1100032332,,TWSAPI,1000000003951794,NORMAL,NSEFO,54025,BUY,Limit,MIS,DAY,73.6,50,0.0,Filled,73.55,0,50,0,2023-04-19 09:23:29,19-04-2023 09:25:25,NIFTY 20APR2023 CE 17600,2023-04-19 09:25:24,01-01-1980 00:00:00,,MENF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50
KB188,KB188,1100032816,,TWSAPI,1800000007064156,NORMAL,NSEFO,52765,BUY,Limit,MIS,DAY,5.55,25,0.0,Filled,4.7,0,25,0,2023-04-19 09:24:59,19-04-2023 09:25:01,BANKNIFTY 20APR2023 PE 40500,2023-04-19 09:24:59,01-01-1980 00:00:00,,DIRECTIONAL,SingleOrderLeg,0,False,,9004,4,0,0,0,,25
KB188,KB188,1100032838,,TWSAPI,1700000007264222,NORMAL,NSEFO,52835,SELL,Limit,MIS,DAY,39.8,25,0.0,Filled,39.8,0,25,0,2023-04-19 09:25:01,19-04-2023 09:25:02,BANKNIFTY 20APR2023 PE 41800,2023-04-19 09:25:01,01-01-1980 00:00:00,,DIRECTIONAL,SingleOrderLeg,0,False,,9004,4,0,0,0,,25
KB188,KB188,1100032843,,TWSAPI,1700000007269094,NORMAL,NSEFO,52835,BUY,Limit,MIS,DAY,51.6,25,0.0,Filled,51.5,0,25,0,2023-04-19 09:25:01,19-04-2023 10:17:01,BANKNIFTY 20APR2023 PE 41800,2023-04-19 10:16:59,01-01-0001 00:00:00,,DIRECTIONAL,SingleOrderLeg,0,False,,9004,4,0,0,0,,25
KB188,KB188,1100032934,,TWSAPI,1000000004798381,NORMAL,NSEFO,54047,SELL,Limit,MIS,DAY,1.1,50,0.0,Filled,1.4,0,50,0,2023-04-19 09:25:24,19-04-2023 09:25:26,NIFTY 20APR2023 CE 18150,2023-04-19 09:25:24,01-01-1980 00:00:00,,MENF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50
KB188,KB188,1100033067,,TWSAPI,1100000006992424,NORMAL,NSEFO,53992,BUY,Limit,MIS,DAY,1.3,50,0.0,Filled,1.1,0,50,0,2023-04-19 09:27:02,19-04-2023 09:27:04,NIFTY 20APR2023 PE 16900,2023-04-19 09:27:02,01-01-1980 00:00:00,,SHIFTNF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50
KB188,KB188,1100033115,,TWSAPI,1000000005611499,NORMAL,NSEFO,54057,BUY,Limit,MIS,DAY,1.35,50,0.0,Filled,1.15,0,50,0,2023-04-19 09:27:03,19-04-2023 09:27:04,NIFTY 20APR2023 CE 18400,2023-04-19 09:27:03,01-01-1980 00:00:00,,SHIFTNF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50
KB188,KB188,1100033116,,TWSAPI,1100000006998542,NORMAL,NSEFO,53992,BUY,Limit,MIS,DAY,1.3,50,0.0,Filled,1.1,0,50,0,2023-04-19 09:27:03,19-04-2023 09:27:04,NIFTY 20APR2023 PE 16900,2023-04-19 09:27:03,01-01-1980 00:00:00,,SHIFTNF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50
KB188,KB188,1100033117,,TWSAPI,1000000005611628,NORMAL,NSEFO,54057,BUY,Limit,MIS,DAY,1.35,50,0.0,Filled,1.15,0,50,0,2023-04-19 09:27:03,19-04-2023 09:27:04,NIFTY 20APR2023 CE 18400,2023-04-19 09:27:03,01-01-1980 00:00:00,,SHIFTNF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50
KB188,KB188,1100033237,,TWSAPI,1100000007025643,NORMAL,NSEFO,54026,SELL,Limit,MIS,DAY,33.4,50,0.0,Filled,33.75,0,50,0,2023-04-19 09:27:03,19-04-2023 09:27:06,NIFTY 20APR2023 PE 17600,2023-04-19 09:27:04,01-01-1980 00:00:00,,SHIFTNF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50
KB188,KB188,1100033366,,TWSAPI,1100000007046516,NORMAL,NSEFO,54024,SELL,Limit,MIS,DAY,19.85,50,0.0,Filled,20.05,0,50,0,2023-04-19 09:27:05,19-04-2023 09:27:08,NIFTY 20APR2023 PE 17550,2023-04-19 09:27:06,01-01-1980 00:00:00,,SHIFTNF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50
KB188,KB188,1100033367,,TWSAPI,1000000005651383,NORMAL,NSEFO,54031,SELL,Limit,MIS,DAY,15.75,50,0.0,Filled,15.75,0,50,0,2023-04-19 09:27:05,19-04-2023 09:27:10,NIFTY 20APR2023 CE 17750,2023-04-19 09:27:08,01-01-1980 00:00:00,,SHIFTNF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50
KB188,KB188,1100033368,,TWSAPI,1000000005651770,NORMAL,NSEFO,54029,SELL,Limit,MIS,DAY,28.55,50,0.0,Filled,28.55,0,50,0,2023-04-19 09:27:05,19-04-2023 09:27:09,NIFTY 20APR2023 CE 17700,2023-04-19 09:27:07,01-01-1980 00:00:00,,SHIFTNF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50
KB188,KB188,1100033405,,TWSAPI,1100000007048953,NORMAL,NSEFO,54026,BUY,Limit,MIS,DAY,26.05,50,0.0,Filled,26.05,0,50,0,2023-04-19 09:27:05,19-04-2023 09:31:49,NIFTY 20APR2023 PE 17600,2023-04-19 09:31:48,01-01-0001 00:00:00,,SHIFTNF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50
KB188,KB188,1100033524,,TWSAPI,1100000007068812,NORMAL,NSEFO,54024,BUY,Limit,MIS,DAY,25.35,50,0.0,Filled,25.05,0,50,0,2023-04-19 09:27:07,19-04-2023 15:00:03,NIFTY 20APR2023 PE 17550,2023-04-19 15:00:01,01-01-0001 00:00:00,,SHIFTNF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50
